Market;Clase de coste;Período/Año;Brand family;Artículo;Production Center;Unidad Base UoM;Qty in Base UoM;GROSS SALES -TRADE;EXCISE TAXES;OTHER SVC;COS-PURC. CONS. AFF;COS - SVC CONV. COST;Moneda;Nº documento;EU AGRREMENT - SEIZED PROD COSTS (BELOW;Documento anulado;Posic.docum.anulada;Nº documento refer.;Fecha de factura;Clase de factura;Canal distribución;Cliente
CO04;;003.2026;TEREA;ME003389.05;5J;TH;0,400;51,23;14,61;0,00;8,78;0,00;USD;965349401;0,00;;;4062702407;2/3/26;ZF2;11;1127041
CO04;;003.2026;TEREA;ME003389.05;5J;TH;0,400;51,23;14,61;0,00;8,78;0,00;USD;965349409;0,00;;;4062702408;2/3/26;ZF2;11;1127007
CO04;;003.2026;TEREA;ME007962.01;5J;TH;0,600;76,85;21,92;0,00;13,17;0,00;USD;965349424;0,00;;;4062702411;2/3/26;ZF2;11;1126979
CO04;;003.2026;TEREA;ME007515.03;5J;TH;0,200;27,76;7,47;0,00;4,39;0,00;USD;965349425;0,00;;;4062702411;2/3/26;ZF2;11;1126979
CO04;;003.2026;TEREA;ME003390.06;5J;TH;0,400;51,24;14,62;0,00;8,78;0,00;USD;965349427;0,00;;;4062702412;2/3/26;ZF2;11;1475313
CO04;;003.2026;TEREA;ME007962.01;5J;TH;0,400;51,24;14,62;0,00;8,78;0,00;USD;965349428;0,00;;;4062702412;2/3/26;ZF2;11;1475313
CO04;;003.2026;TEREA;ME003389.05;5J;TH;0,400;51,23;14,61;0,00;8,78;0,00;USD;965349429;0,00;;;4062702412;2/3/26;ZF2;11;1475313
CO04;;003.2026;VEEV;MA001233.02;RD;TH;0,002;15,31;0,00;0,00;5,38;0,00;USD;965349430;0,00;;;4062702412;2/3/26;ZF2;11;1475313
CO04;;003.2026;TEREA;ME007962.01;5J;TH;0,400;51,24;14,62;0,00;8,78;0,00;USD;965349437;0,00;;;4062702413;2/3/26;ZF2;11;1126964
CO04;;003.2026;TEREA;ME007515.03;5J;TH;0,400;55,54;14,95;0,00;8,78;0,00;USD;965349438;0,00;;;4062702413;2/3/26;ZF2;11;1126964
CO04;;003.2026;TEREA;ME003390.06;5J;TH;0,600;76,85;21,92;0,00;13,17;0,00;USD;965349444;0,00;;;4062702414;2/3/26;ZF2;11;1126980
CO04;;003.2026;TEREA;ME007962.01;5J;TH;0,200;25,62;7,31;0,00;4,39;0,00;USD;965349446;0,00;;;4062702415;2/3/26;ZF2;11;1127072
CO04;;003.2026;TEREA;ME007962.01;5J;TH;0,400;51,24;14,62;0,00;8,78;0,00;USD;965349455;0,00;;;4062702416;2/3/26;ZF2;11;1126995
CO04;;003.2026;TEREA;ME003389.05;5J;TH;0,800;102,47;29,23;0,00;17,56;0,00;USD;965349456;0,00;;;4062702416;2/3/26;ZF2;11;1126995
CO04;;003.2026;VEEV;MA001233.02;RD;TH;0,001;7,66;0,00;0,00;2,69;0,00;USD;965349457;0,00;;;4062702416;2/3/26;ZF2;11;1126995
CO04;;003.2026;VEEV;MA001237.01;RD;TH;0,001;7,66;0,00;0,00;2,69;0,00;USD;965349458;0,00;;;4062702416;2/3/26;ZF2;11;1126995
CO04;;003.2026;VNU;MA001795.01;RD;TH;0,002;11,78;0,00;0,00;3,73;0,00;USD;965349459;0,00;;;4062702416;2/3/26;ZF2;11;1126995
CO04;;003.2026;VNU;MA001796.01;RD;TH;0,004;23,56;0,00;0,00;7,46;0,00;USD;965349460;0,00;;;4062702416;2/3/26;ZF2;11;1126995
CO04;;003.2026;TEREA;ME003390.06;5J;TH;2;263,04;79,92;0,00;43,91;0,00;USD;965349647;0,00;;;4062704132;2/3/26;ZF2;11;1093076
CO04;;003.2026;TEREA;ME007515.03;5J;TH;1;131,99;42,93;0,00;21,95;0,00;USD;965349648;0,00;;;4062704132;2/3/26;ZF2;11;1093076
CO04;;003.2026;TEREA;ME007933.02;5J;TH;0,200;26,40;8,57;0,00;4,39;0,00;USD;965349649;0,00;;;4062704132;2/3/26;ZF2;11;1093076
CO04;;003.2026;ZYN;NP001347.00;S5;CN;-9;-26,51;0,00;0,00;-11,18;0,00;USD;965350467;0,00;965339956;;4062701212;2/3/26;S1;11;1133311
CO04;;003.2026;ZYN;NP001339.00;S5;CN;-9;-26,51;0,00;0,00;-11,18;0,00;USD;965350468;0,00;965339957;;4062701212;2/3/26;S1;11;1133311
CO04;;003.2026;ZYN;NP001338.00;S5;CN;-18;-53,01;0,00;0,00;-22,37;0,00;USD;965350469;0,00;965339958;;4062701212;2/3/26;S1;11;1133311
CO04;;003.2026;VNU;MA001796.01;RD;TH;-0,006;-35,34;0,00;0,00;-11,18;0,00;USD;965350470;0,00;965339959;;4062701212;2/3/26;S1;11;1133311
CO04;;003.2026;TEREA;ME007515.03;5J;TH;-1,800;-249,92;-67,27;0,00;-39,51;0,00;USD;965350471;0,00;965339960;;4062701212;2/3/26;S1;11;1133311
CO04;;003.2026;VEEV;MA001237.01;RD;TH;-0,003;-22,97;0,00;0,00;-8,08;0,00;USD;965350472;0,00;965339961;;4062701212;2/3/26;S1;11;1133311
CO04;;003.2026;TEREA;ME003389.05;5J;TH;-2;-256,17;-73,07;0,00;-43,91;0,00;USD;965350473;0,00;965339962;;4062701212;2/3/26;S1;11;1133311
CO04;;003.2026;III;DK005012.00;RD;BOX;2;42,48;0,00;0,00;52,52;0,00;USD;965351682;0,00;;;4062703358;2/3/26;ZF2;11;1497163
CO04;;003.2026;III;DK005010.00;RD;BOX;2;42,48;0,00;0,00;52,52;0,00;USD;965351683;0,00;;;4062703358;2/3/26;ZF2;11;1497163
CO04;;003.2026;TEREA;ME008221.01;5J;TH;1,800;249,93;67,28;0,00;39,51;0,00;USD;965351684;0,00;;;4062703358;2/3/26;ZF2;11;1497163
CO04;;003.2026;ZYN;NP001345.00;S5;CN;26;76,57;0,00;0,00;32,31;0,00;USD;965351685;0,00;;;4062703358;2/3/26;ZF2;11;1497163
CO04;;003.2026;ZYN;NP001344.00;S5;CN;9;26,51;0,00;0,00;11,18;0,00;USD;965351686;0,00;;;4062703358;2/3/26;ZF2;11;1497163
CO04;;003.2026;ZYN;NP001339.00;S5;CN;9;26,51;0,00;0,00;11,18;0,00;USD;965351687;0,00;;;4062703358;2/3/26;ZF2;11;1497163
CO04;;003.2026;ZYN;NP001341.00;S5;CN;21;61,85;0,00;0,00;26,09;0,00;USD;965351688;0,00;;;4062703358;2/3/26;ZF2;11;1497163
CO04;;003.2026;VNU;MA001796.01;RD;TH;0,006;35,34;0,00;0,00;11,18;0,00;USD;965351689;0,00;;;4062703358;2/3/26;ZF2;11;1497163
CO04;;003.2026;VNU;MA001794.01;RD;TH;0,004;23,56;0,00;0,00;7,46;0,00;USD;965351690;0,00;;;4062703358;2/3/26;ZF2;11;1497163
CO04;;003.2026;VNU;MA001798.01;RD;TH;0,002;11,78;0,00;0,00;3,73;0,00;USD;965351691;0,00;;;4062703358;2/3/26;ZF2;11;1497163
CO04;;003.2026;VEEV;MA001232.02;RD;TH;0,004;30,63;0,00;0,00;10,77;0,00;USD;965351692;0,00;;;4062703358;2/3/26;ZF2;11;1497163
CO04;;003.2026;TEREA;ME003390.06;5J;TH;70;8.438,08;2.557,79;0,00;1.536,68;0,00;USD;965351703;0,00;;;4062703359;2/3/26;ZF2;11;1027997
CO04;;003.2026;TEREA;ME003387.06;5J;TH;40;4.821,63;1.460,80;0,00;878,10;0,00;USD;965351704;0,00;;;4062703359;2/3/26;ZF2;11;1027997
CO04;;003.2026;TEREA;ME007962.01;5J;TH;50;6.027,19;1.826,93;0,00;1.097,63;0,00;USD;965351705;0,00;;;4062703359;2/3/26;ZF2;11;1027997
CO04;;003.2026;TEREA;ME007933.02;5J;TH;10;1.311,06;373,75;0,00;219,53;0,00;USD;965351706;0,00;;;4062703359;2/3/26;ZF2;11;1027997
CO04;;003.2026;TEREA;ME003389.05;5J;TH;30;3.616,30;1.096,08;0,00;658,58;0,00;USD;965351707;0,00;;;4062703359;2/3/26;ZF2;11;1027997
CO04;;003.2026;TEREA;ME003389.05;5J;TH;3;361,63;109,61;0,00;65,86;0,00;USD;965351708;0,00;;;4062703360;2/3/26;ZF2;11;1279687
CO04;;003.2026;TEREA;ME003390.06;5J;TH;2;241,09;73,08;0,00;43,91;0,00;USD;965351709;0,00;;;4062703361;2/3/26;ZF2;11;1842812
CO04;;003.2026;TEREA;ME003387.06;5J;TH;2;241,08;73,04;0,00;43,91;0,00;USD;965351710;0,00;;;4062703361;2/3/26;ZF2;11;1842812
CO04;;003.2026;TEREA;ME003389.05;5J;TH;1;120,55;36,54;0,00;21,95;0,00;USD;965351711;0,00;;;4062703361;2/3/26;ZF2;11;1842812
CO04;;003.2026;TEREA;ME003390.06;5J;TH;5;602,72;182,70;0,00;109,76;0,00;USD;965351712;0,00;;;4062703362;2/3/26;ZF2;11;1388899
CO04;;003.2026;TEREA;ME003387.06;5J;TH;2;241,08;73,04;0,00;43,91;0,00;USD;965351713;0,00;;;4062703362;2/3/26;ZF2;11;1388899
CO04;;003.2026;TEREA;ME003389.05;5J;TH;2;241,08;73,07;0,00;43,91;0,00;USD;965351714;0,00;;;4062703362;2/3/26;ZF2;11;1388899
CO04;;003.2026;TEREA;ME003390.06;5J;TH;20;2.410,88;730,80;0,00;439,05;0,00;USD;965351715;0,00;;;4062703363;2/3/26;ZF2;11;551022
CO04;;003.2026;TEREA;ME003387.06;5J;TH;10;1.205,41;365,20;0,00;219,53;0,00;USD;965351716;0,00;;;4062703363;2/3/26;ZF2;11;551022
CO04;;003.2026;TEREA;ME007962.01;5J;TH;10;1.205,44;365,39;0,00;219,53;0,00;USD;965351717;0,00;;;4062703363;2/3/26;ZF2;11;551022
CO04;;003.2026;TEREA;ME003389.05;5J;TH;5;602,72;182,68;0,00;109,76;0,00;USD;965351718;0,00;;;4062703363;2/3/26;ZF2;11;551022
CO04;;003.2026;TEREA;ME003390.06;5J;TH;20;2.410,88;730,80;0,00;439,05;0,00;USD;965351719;0,00;;;4062703364;2/3/26;ZF2;11;551087
CO04;;003.2026;TEREA;ME003387.06;5J;TH;20;2.410,82;730,40;0,00;439,05;0,00;USD;965351720;0,00;;;4062703364;2/3/26;ZF2;11;551087
CO04;;003.2026;TEREA;ME007962.01;5J;TH;20;2.410,87;730,77;0,00;439,05;0,00;USD;965351721;0,00;;;4062703364;2/3/26;ZF2;11;551087
CO04;;003.2026;TEREA;ME003389.05;5J;TH;20;2.410,87;730,72;0,00;439,05;0,00;USD;965351722;0,00;;;4062703364;2/3/26;ZF2;11;551087
CO04;;003.2026;TEREA;ME003390.06;5J;TH;8;964,35;292,32;0,00;175,62;0,00;USD;965351723;0,00;;;4062703365;2/3/26;ZF2;11;554528
CO04;;003.2026;TEREA;ME003387.06;5J;TH;8;964,33;292,16;0,00;175,62;0,00;USD;965351724;0,00;;;4062703365;2/3/26;ZF2;11;554528
CO04;;003.2026;TEREA;ME007962.01;5J;TH;2;241,09;73,08;0,00;43,91;0,00;USD;965351725;0,00;;;4062703365;2/3/26;ZF2;11;554528
CO04;;003.2026;TEREA;ME003389.05;5J;TH;2;241,08;73,07;0,00;43,91;0,00;USD;965351726;0,00;;;4062703365;2/3/26;ZF2;11;554528
CO04;;003.2026;TEREA;ME003390.06;5J;TH;6;723,26;219,24;0,00;131,72;0,00;USD;965351727;0,00;;;4062703366;2/3/26;ZF2;11;554541
CO04;;003.2026;TEREA;ME003387.06;5J;TH;1;120,54;36,52;0,00;21,95;0,00;USD;965351728;0,00;;;4062703366;2/3/26;ZF2;11;554541
CO04;;003.2026;TEREA;ME007962.01;5J;TH;2;241,09;73,08;0,00;43,91;0,00;USD;965351729;0,00;;;4062703366;2/3/26;ZF2;11;554541
CO04;;003.2026;TEREA;ME003389.05;5J;TH;1;120,55;36,54;0,00;21,95;0,00;USD;965351730;0,00;;;4062703366;2/3/26;ZF2;11;554541
CO04;;003.2026;TEREA;ME007515.03;5J;TH;0,200;26,22;7,47;0,00;4,39;0,00;USD;965351731;0,00;;;4062703367;2/3/26;ZF2;11;1672246
CO04;;003.2026;TEREA;ME008221.01;5J;TH;0,200;26,23;7,48;0,00;4,39;0,00;USD;965351732;0,00;;;4062703367;2/3/26;ZF2;11;1672246
CO04;;003.2026;TEREA;ME007962.01;5J;TH;0,200;25,62;7,31;0,00;4,39;0,00;USD;965351737;0,00;;;4062703368;2/3/26;ZF2;11;1144478
CO04;;003.2026;TEREA;ME007962.01;5J;TH;0,400;51,24;14,62;0,00;8,78;0,00;USD;965351741;0,00;;;4062703369;2/3/26;ZF2;11;1149965
CO04;;003.2026;TEREA;ME009102.00;5J;TH;1,800;249,93;67,28;0,00;39,51;0,00;USD;965351751;0,00;;;4062703371;2/3/26;ZF2;11;1133311
CO04;;003.2026;VEEV;MA002008.00;RD;TH;0,009;106,03;0,00;0,00;39,14;0,00;USD;965351752;0,00;;;4062703371;2/3/26;ZF2;11;1133311
CO04;;003.2026;VEEV;MA002010.00;RD;TH;0,004;47,12;0,00;0,00;17,40;0,00;USD;965351753;0,00;;;4062703371;2/3/26;ZF2;11;1133311
CO04;;003.2026;TEREA;ME008221.01;5J;TH;1,800;249,93;67,28;0,00;39,51;0,00;USD;965351754;0,00;;;4062703371;2/3/26;ZF2;11;1133311
CO04;;003.2026;ZYN;NP001340.00;S5;CN;9;26,51;0,00;0,00;11,18;0,00;USD;965351755;0,00;;;4062703371;2/3/26;ZF2;11;1133311
CO04;;003.2026;ZYN;NP001347.00;S5;CN;9;26,51;0,00;0,00;11,18;0,00;USD;965351756;0,00;;;4062703371;2/3/26;ZF2;11;1133311
CO04;;003.2026;ZYN;NP001339.00;S5;CN;9;26,51;0,00;0,00;11,18;0,00;USD;965351757;0,00;;;4062703371;2/3/26;ZF2;11;1133311
CO04;;003.2026;ZYN;NP001338.00;S5;CN;18;53,01;0,00;0,00;22,37;0,00;USD;965351758;0,00;;;4062703371;2/3/26;ZF2;11;1133311
CO04;;003.2026;VNU;MA001796.01;RD;TH;0,006;35,34;0,00;0,00;11,18;0,00;USD;965351759;0,00;;;4062703371;2/3/26;ZF2;11;1133311
CO04;;003.2026;TEREA;ME007515.03;5J;TH;1,800;249,92;67,27;0,00;39,51;0,00;USD;965351760;0,00;;;4062703371;2/3/26;ZF2;11;1133311
CO04;;003.2026;VEEV;MA001237.01;RD;TH;0,003;22,97;0,00;0,00;8,08;0,00;USD;965351761;0,00;;;4062703371;2/3/26;ZF2;11;1133311
CO04;;003.2026;TEREA;ME003389.05;5J;TH;2;256,17;73,07;0,00;43,91;0,00;USD;965351762;0,00;;;4062703371;2/3/26;ZF2;11;1133311
CO04;;003.2026;TEREA;ME008221.01;5J;TH;1,800;249,93;67,28;0,00;39,51;0,00;USD;965354991;0,00;;;4062703386;2/3/26;ZF2;11;1497155
CO04;;003.2026;ZYN;NP001343.00;S5;CN;11;32,40;0,00;0,00;13,67;0,00;USD;965354992;0,00;;;4062703386;2/3/26;ZF2;11;1497155
CO04;;003.2026;ZYN;NP001340.00;S5;CN;9;26,51;0,00;0,00;11,18;0,00;USD;965354993;0,00;;;4062703386;2/3/26;ZF2;11;1497155
CO04;;003.2026;VNU;MA001871.01;RD;TH;0,002;11,78;0,00;0,00;3,73;0,00;USD;965354994;0,00;;;4062703386;2/3/26;ZF2;11;1497155
CO04;;003.2026;ZYN;NP001345.00;S5;CN;6;17,67;0,00;0,00;7,46;0,00;USD;965354995;0,00;;;4062703386;2/3/26;ZF2;11;1497155
CO04;;003.2026;ZYN;NP001347.00;S5;CN;3;8,84;0,00;0,00;3,73;0,00;USD;965354996;0,00;;;4062703386;2/3/26;ZF2;11;1497155
CO04;;003.2026;ZYN;NP001342.00;S5;CN;15;44,18;0,00;0,00;18,64;0,00;USD;965354997;0,00;;;4062703386;2/3/26;ZF2;11;1497155
CO04;;003.2026;ZYN;NP001341.00;S5;CN;2;5,89;0,00;0,00;2,49;0,00;USD;965354998;0,00;;;4062703386;2/3/26;ZF2;11;1497155
CO04;;003.2026;ZYN;NP001338.00;S5;CN;12;35,34;0,00;0,00;14,91;0,00;USD;965354999;0,00;;;4062703386;2/3/26;ZF2;11;1497155
CO04;;003.2026;VNU;MA001796.01;RD;TH;0,013;76,57;0,00;0,00;24,23;0,00;USD;965355000;0,00;;;4062703386;2/3/26;ZF2;11;1497155
CO04;;003.2026;VNU;MA001795.01;RD;TH;0,003;17,67;0,00;0,00;5,59;0,00;USD;965355001;0,00;;;4062703386;2/3/26;ZF2;11;1497155
CO04;;003.2026;VNU;MA001794.01;RD;TH;0,003;17,67;0,00;0,00;5,59;0,00;USD;965355002;0,00;;;4062703386;2/3/26;ZF2;11;1497155
CO04;;003.2026;VNU;MA001798.01;RD;TH;0,002;11,78;0,00;0,00;3,73;0,00;USD;965355003;0,00;;;4062703386;2/3/26;ZF2;11;1497155
CO04;;003.2026;VEEV;MA001237.01;RD;TH;0,007;53,60;0,00;0,00;18,85;0,00;USD;965355004;0,00;;;4062703386;2/3/26;ZF2;11;1497155
CO04;;003.2026;VEEV;MA001233.02;RD;TH;0,009;68,92;0,00;0,00;24,23;0,00;USD;965355005;0,00;;;4062703386;2/3/26;ZF2;11;1497155
CO04;;003.2026;TEREA;ME003390.06;5J;TH;4;512,34;146,16;0,00;87,81;0,00;USD;965355006;0,00;;;4062703386;2/3/26;ZF2;11;1497155
CO04;;003.2026;TEREA;ME008221.01;5J;TH;1,800;249,93;67,28;0,00;39,51;0,00;USD;965355014;0,00;;;4062703387;2/3/26;ZF2;11;1497151
CO04;;003.2026;VNU;MA001871.01;RD;TH;0,008;47,12;0,00;0,00;14,91;0,00;USD;965355015;0,00;;;4062703387;2/3/26;ZF2;11;1497151
CO04;;003.2026;ZYN;NP001344.00;S5;CN;9;26,51;0,00;0,00;11,18;0,00;USD;965355016;0,00;;;4062703387;2/3/26;ZF2;11;1497151
CO04;;003.2026;ZYN;NP001347.00;S5;CN;9;26,51;0,00;0,00;11,18;0,00;USD;965355017;0,00;;;4062703387;2/3/26;ZF2;11;1497151
CO04;;003.2026;ZYN;NP001342.00;S5;CN;2;5,89;0,00;0,00;2,49;0,00;USD;965355018;0,00;;;4062703387;2/3/26;ZF2;11;1497151
CO04;;003.2026;ZYN;NP001339.00;S5;CN;9;26,51;0,00;0,00;11,18;0,00;USD;965355019;0,00;;;4062703387;2/3/26;ZF2;11;1497151
CO04;;003.2026;VNU;MA001795.01;RD;TH;0,005;29,45;0,00;0,00;9,32;0,00;USD;965355020;0,00;;;4062703387;2/3/26;ZF2;11;1497151
CO04;;003.2026;VNU;MA001794.01;RD;TH;0,008;47,12;0,00;0,00;14,91;0,00;USD;965355021;0,00;;;4062703387;2/3/26;ZF2;11;1497151
CO04;;003.2026;VNU;MA001799.01;RD;TH;0,004;23,56;0,00;0,00;7,46;0,00;USD;965355022;0,00;;;4062703387;2/3/26;ZF2;11;1497151
CO04;;003.2026;VEEV;MA001716.01;RD;TH;0,002;15,31;0,00;0,00;5,38;0,00;USD;965355023;0,00;;;4062703387;2/3/26;ZF2;11;1497151
CO04;;003.2026;VEEV;MA001232.02;RD;TH;0,002;15,31;0,00;0,00;5,38;0,00;USD;965355024;0,00;;;4062703387;2/3/26;ZF2;11;1497151
CO04;;003.2026;VEEV;MA001237.01;RD;TH;0,005;38,29;0,00;0,00;13,46;0,00;USD;965355025;0,00;;;4062703387;2/3/26;ZF2;11;1497151
CO04;;003.2026;III;DK005010.00;RD;BOX;3;63,72;0,00;0,00;78,78;0,00;USD;965355035;0,00;;;4062703388;2/3/26;ZF2;11;1497152
CO04;;003.2026;ZYN;NP001343.00;S5;CN;9;26,51;0,00;0,00;11,18;0,00;USD;965355036;0,00;;;4062703388;2/3/26;ZF2;11;1497152
CO04;;003.2026;ZYN;NP001345.00;S5;CN;35;103,08;0,00;0,00;43,49;0,00;USD;965355037;0,00;;;4062703388;2/3/26;ZF2;11;1497152
CO04;;003.2026;ZYN;NP001346.00;S5;CN;78;229,72;0,00;0,00;96,92;0,00;USD;965355038;0,00;;;4062703388;2/3/26;ZF2;11;1497152
CO04;;003.2026;ZYN;NP001342.00;S5;CN;16;47,12;0,00;0,00;19,88;0,00;USD;965355039;0,00;;;4062703388;2/3/26;ZF2;11;1497152
CO04;;003.2026;ZYN;NP001341.00;S5;CN;22;64,79;0,00;0,00;27,34;0,00;USD;965355040;0,00;;;4062703388;2/3/26;ZF2;11;1497152
CO04;;003.2026;ZYN;NP001338.00;S5;CN;10;29,45;0,00;0,00;12,43;0,00;USD;965355041;0,00;;;4062703388;2/3/26;ZF2;11;1497152
CO04;;003.2026;VNU;MA001796.01;RD;TH;0,009;53,01;0,00;0,00;16,78;0,00;USD;965355042;0,00;;;4062703388;2/3/26;ZF2;11;1497152
CO04;;003.2026;VNU;MA001795.01;RD;TH;0,003;17,67;0,00;0,00;5,59;0,00;USD;965355043;0,00;;;4062703388;2/3/26;ZF2;11;1497152
CO04;;003.2026;VNU;MA001794.01;RD;TH;0,006;35,34;0,00;0,00;11,18;0,00;USD;965355044;0,00;;;4062703388;2/3/26;ZF2;11;1497152
CO04;;003.2026;VNU;MA001799.01;RD;TH;0,002;11,78;0,00;0,00;3,73;0,00;USD;965355045;0,00;;;4062703388;2/3/26;ZF2;11;1497152
CO04;;003.2026;VNU;MA001798.01;RD;TH;0,010;58,90;0,00;0,00;18,64;0,00;USD;965355046;0,00;;;4062703388;2/3/26;ZF2;11;1497152
CO04;;003.2026;TEREA;ME009102.00;5J;TH;1,800;249,93;67,28;0,00;39,51;0,00;USD;965355057;0,00;;;4062703389;2/3/26;ZF2;11;1497188
CO04;;003.2026;TEREA;ME008221.01;5J;TH;1,800;249,93;67,28;0,00;39,51;0,00;USD;965355058;0,00;;;4062703389;2/3/26;ZF2;11;1497188
CO04;;003.2026;ZYN;NP001343.00;S5;CN;12;35,34;0,00;0,00;14,91;0,00;USD;965355059;0,00;;;4062703389;2/3/26;ZF2;11;1497188
CO04;;003.2026;ZYN;NP001340.00;S5;CN;9;26,51;0,00;0,00;11,18;0,00;USD;965355060;0,00;;;4062703389;2/3/26;ZF2;11;1497188
CO04;;003.2026;VNU;MA001871.01;RD;TH;0,006;35,34;0,00;0,00;11,18;0,00;USD;965355061;0,00;;;4062703389;2/3/26;ZF2;11;1497188
CO04;;003.2026;ZYN;NP001345.00;S5;CN;69;203,22;0,00;0,00;85,74;0,00;USD;965355062;0,00;;;4062703389;2/3/26;ZF2;11;1497188
CO04;;003.2026;ZYN;NP001344.00;S5;CN;25;73,63;0,00;0,00;31,06;0,00;USD;965355063;0,00;;;4062703389;2/3/26;ZF2;11;1497188
CO04;;003.2026;ZYN;NP001347.00;S5;CN;48;141,37;0,00;0,00;59,64;0,00;USD;965355064;0,00;;;4062703389;2/3/26;ZF2;11;1497188
CO04;;003.2026;ZYN;NP001342.00;S5;CN;18;53,01;0,00;0,00;22,37;0,00;USD;965355065;0,00;;;4062703389;2/3/26;ZF2;11;1497188
CO04;;003.2026;ZYN;NP001339.00;S5;CN;28;82,47;0,00;0,00;34,79;0,00;USD;965355066;0,00;;;4062703389;2/3/26;ZF2;11;1497188
CO04;;003.2026;ZYN;NP001341.00;S5;CN;61;179,66;0,00;0,00;75,80;0,00;USD;965355067;0,00;;;4062703389;2/3/26;ZF2;11;1497188
CO04;;003.2026;ZYN;NP001338.00;S5;CN;51;150,20;0,00;0,00;63,37;0,00;USD;965355068;0,00;;;4062703389;2/3/26;ZF2;11;1497188
CO04;;003.2026;VNU;MA001795.01;RD;TH;0,003;17,67;0,00;0,00;5,59;0,00;USD;965355069;0,00;;;4062703389;2/3/26;ZF2;11;1497188
CO04;;003.2026;VNU;MA001794.01;RD;TH;0,005;29,45;0,00;0,00;9,32;0,00;USD;965355070;0,00;;;4062703389;2/3/26;ZF2;11;1497188
CO04;;003.2026;VNU;MA001799.01;RD;TH;0,007;41,23;0,00;0,00;13,05;0,00;USD;965355071;0,00;;;4062703389;2/3/26;ZF2;11;1497188
CO04;;003.2026;VNU;MA001798.01;RD;TH;0,003;17,67;0,00;0,00;5,59;0,00;USD;965355072;0,00;;;4062703389;2/3/26;ZF2;11;1497188
CO04;;003.2026;VEEV;MA001716.01;RD;TH;0,006;45,94;0,00;0,00;16,15;0,00;USD;965355073;0,00;;;4062703389;2/3/26;ZF2;11;1497188
CO04;;003.2026;VEEV;MA001237.01;RD;TH;0,004;30,63;0,00;0,00;10,77;0,00;USD;965355074;0,00;;;4062703389;2/3/26;ZF2;11;1497188
CO04;;003.2026;VEEV;MA001235.01;RD;TH;0,002;15,31;0,00;0,00;5,38;0,00;USD;965355075;0,00;;;4062703389;2/3/26;ZF2;11;1497188
CO04;;003.2026;VEEV;MA001233.02;RD;TH;0,014;107,20;0,00;0,00;37,69;0,00;USD;965355076;0,00;;;4062703389;2/3/26;ZF2;11;1497188
CO04;;003.2026;III;DK005012.00;RD;BOX;5;106,21;0,00;0,00;131,30;0,00;USD;965359872;0,00;;;4062703560;2/3/26;ZF2;11;1577120
CO04;;003.2026;VEEV;MA002009.00;RD;TH;0,002;23,56;0,00;0,00;8,70;0,00;USD;965359873;0,00;;;4062703560;2/3/26;ZF2;11;1577120
CO04;;003.2026;ZYN;NP001343.00;S5;CN;6;17,67;0,00;0,00;7,46;0,00;USD;965359874;0,00;;;4062703560;2/3/26;ZF2;11;1577120
CO04;;003.2026;ZYN;NP001340.00;S5;CN;6;17,67;0,00;0,00;7,46;0,00;USD;965359875;0,00;;;4062703560;2/3/26;ZF2;11;1577120
CO04;;003.2026;ZYN;NP001345.00;S5;CN;10;29,45;0,00;0,00;12,43;0,00;USD;965359876;0,00;;;4062703560;2/3/26;ZF2;11;1577120
CO04;;003.2026;ZYN;NP001346.00;S5;CN;12;35,34;0,00;0,00;14,91;0,00;USD;965359877;0,00;;;4062703560;2/3/26;ZF2;11;1577120
CO04;;003.2026;ZYN;NP001339.00;S5;CN;3;8,84;0,00;0,00;3,73;0,00;USD;965359878;0,00;;;4062703560;2/3/26;ZF2;11;1577120
CO04;;003.2026;ZYN;NP001341.00;S5;CN;12;35,34;0,00;0,00;14,91;0,00;USD;965359879;0,00;;;4062703560;2/3/26;ZF2;11;1577120
CO04;;003.2026;ZYN;NP001338.00;S5;CN;7;20,62;0,00;0,00;8,70;0,00;USD;965359880;0,00;;;4062703560;2/3/26;ZF2;11;1577120
CO04;;003.2026;VNU;MA001795.01;RD;TH;0,002;11,78;0,00;0,00;3,73;0,00;USD;965359881;0,00;;;4062703560;2/3/26;ZF2;11;1577120
CO04;;003.2026;VNU;MA001794.01;RD;TH;0,002;11,78;0,00;0,00;3,73;0,00;USD;965359882;0,00;;;4062703560;2/3/26;ZF2;11;1577120
CO04;;003.2026;VEEV;MA001237.01;RD;TH;0,002;15,31;0,00;0,00;5,38;0,00;USD;965359883;0,00;;;4062703560;2/3/26;ZF2;11;1577120
CO04;;003.2026;VEEV;MA001233.02;RD;TH;0,004;30,63;0,00;0,00;10,77;0,00;USD;965361803;0,00;;;4062703563;2/3/26;ZF2;11;1577436
CO04;;003.2026;VNU;MA001799.01;RD;TH;0,002;11,78;0,00;0,00;3,73;0,00;USD;965361804;0,00;;;4062703563;2/3/26;ZF2;11;1577436
CO04;;003.2026;ZYN;NP001338.00;S5;CN;4;11,78;0,00;0,00;4,97;0,00;USD;965361805;0,00;;;4062703563;2/3/26;ZF2;11;1577436
CO04;;003.2026;ZYN;NP001341.00;S5;CN;3;8,84;0,00;0,00;3,73;0,00;USD;965361806;0,00;;;4062703563;2/3/26;ZF2;11;1577436
CO04;;003.2026;ZYN;NP001339.00;S5;CN;6;17,67;0,00;0,00;7,46;0,00;USD;965361807;0,00;;;4062703563;2/3/26;ZF2;11;1577436
